CMDLINE /root/miniforge3/envs/3.12.0/bin/python3 minhash.py
MEM 149.160156 1713688760.3319
MEM 149.160156 1713688760.4322
MEM 149.160156 1713688760.5324
MEM 149.160156 1713688760.6326
MEM 149.160156 1713688760.7328
MEM 149.160156 1713688760.8330
MEM 149.160156 1713688760.9332
MEM 149.160156 1713688761.0334
MEM 149.160156 1713688761.1337
MEM 149.160156 1713688761.2339
MEM 149.160156 1713688761.3341
MEM 149.160156 1713688761.4343
MEM 149.160156 1713688761.5346
MEM 149.160156 1713688761.6348
MEM 149.160156 1713688761.7350
MEM 149.160156 1713688761.8352
MEM 149.160156 1713688761.9355
MEM 149.160156 1713688762.0357
MEM 149.160156 1713688762.1359
MEM 149.160156 1713688762.2362
MEM 149.160156 1713688762.3364
MEM 149.160156 1713688762.4366
MEM 149.160156 1713688762.5368
MEM 149.160156 1713688762.6371
MEM 149.160156 1713688762.7373
MEM 149.160156 1713688762.8375
MEM 149.160156 1713688762.9377
MEM 149.160156 1713688763.0379
MEM 149.160156 1713688763.1382
MEM 149.160156 1713688763.2384
MEM 149.160156 1713688763.3386
MEM 149.160156 1713688763.4388
MEM 149.160156 1713688763.5390
MEM 149.160156 1713688763.6393
MEM 149.160156 1713688763.7395
MEM 149.160156 1713688763.8398
MEM 149.160156 1713688763.9400
MEM 149.160156 1713688764.0402
MEM 149.160156 1713688764.1404
MEM 149.160156 1713688764.2406
MEM 149.160156 1713688764.3409
MEM 149.160156 1713688764.4411
MEM 149.160156 1713688764.5413
MEM 149.160156 1713688764.6415
MEM 149.160156 1713688764.7418
MEM 149.160156 1713688764.8420
MEM 149.160156 1713688764.9422
MEM 149.160156 1713688765.0425
MEM 149.160156 1713688765.1427
MEM 149.160156 1713688765.2445
MEM 149.160156 1713688765.3449
MEM 149.160156 1713688765.4452
MEM 149.160156 1713688765.5454
MEM 149.160156 1713688765.6457
MEM 149.160156 1713688765.7459
MEM 149.160156 1713688765.8461
MEM 149.160156 1713688765.9463
MEM 149.160156 1713688766.0466
MEM 149.160156 1713688766.1468
MEM 149.160156 1713688766.2470
MEM 149.160156 1713688766.3472
MEM 149.160156 1713688766.4474
MEM 149.160156 1713688766.5478
MEM 149.160156 1713688766.6481
MEM 149.160156 1713688766.7485
MEM 149.160156 1713688766.8488
MEM 149.160156 1713688766.9492
MEM 149.160156 1713688767.0495
MEM 149.160156 1713688767.1499
MEM 149.160156 1713688767.2502
MEM 149.160156 1713688767.3506
MEM 149.160156 1713688767.4509
MEM 149.160156 1713688767.5512
MEM 149.160156 1713688767.6515
MEM 149.160156 1713688767.7518
MEM 149.160156 1713688767.8520
MEM 149.160156 1713688767.9523
MEM 149.160156 1713688768.0525
MEM 149.160156 1713688768.1527
MEM 149.160156 1713688768.2529
MEM 149.160156 1713688768.3531
MEM 149.160156 1713688768.4534
MEM 149.160156 1713688768.5536
MEM 149.160156 1713688768.6538
MEM 149.160156 1713688768.7541
MEM 149.160156 1713688768.8543
MEM 149.160156 1713688768.9545
MEM 149.160156 1713688769.0547
MEM 149.160156 1713688769.1550
MEM 149.160156 1713688769.2552
MEM 149.160156 1713688769.3554
MEM 149.160156 1713688769.4556
MEM 149.160156 1713688769.5558
MEM 149.160156 1713688769.6561
MEM 149.160156 1713688769.7563
MEM 149.160156 1713688769.8566
MEM 149.160156 1713688769.9568
MEM 149.160156 1713688770.0570
MEM 149.160156 1713688770.1573
MEM 149.160156 1713688770.2575
MEM 149.160156 1713688770.3577
MEM 149.160156 1713688770.4579
MEM 149.160156 1713688770.5582
MEM 149.160156 1713688770.6584
MEM 149.160156 1713688770.7586
MEM 149.160156 1713688770.8588
MEM 149.160156 1713688770.9590
MEM 149.160156 1713688771.0593
MEM 149.160156 1713688771.1595
MEM 149.160156 1713688771.2597
MEM 149.160156 1713688771.3599
MEM 149.160156 1713688771.4602
MEM 149.160156 1713688771.5604
MEM 149.160156 1713688771.6606
MEM 149.160156 1713688771.7608
MEM 149.160156 1713688771.8610
MEM 149.160156 1713688771.9612
MEM 149.160156 1713688772.0614
MEM 149.160156 1713688772.1617
MEM 149.160156 1713688772.2619
MEM 149.160156 1713688772.3621
MEM 149.160156 1713688772.4623
MEM 149.160156 1713688772.5625
MEM 149.160156 1713688772.6628
MEM 149.160156 1713688772.7630
MEM 149.160156 1713688772.8632
MEM 149.160156 1713688772.9634
MEM 149.160156 1713688773.0637
MEM 149.160156 1713688773.1639
MEM 149.160156 1713688773.2641
MEM 149.160156 1713688773.3643
MEM 149.160156 1713688773.4645
MEM 149.160156 1713688773.5647
MEM 149.160156 1713688773.6649
MEM 149.160156 1713688773.7652
MEM 149.160156 1713688773.8654
MEM 149.160156 1713688773.9656
MEM 149.160156 1713688774.0658
MEM 149.160156 1713688774.1660
MEM 149.160156 1713688774.2662
MEM 149.160156 1713688774.3664
MEM 149.160156 1713688774.4666
MEM 149.160156 1713688774.5669
MEM 149.160156 1713688774.6671
MEM 149.160156 1713688774.7673
MEM 149.160156 1713688774.8676
MEM 149.160156 1713688774.9678
MEM 149.160156 1713688775.0680
MEM 149.160156 1713688775.1682
MEM 149.160156 1713688775.2684
MEM 149.160156 1713688775.3686
MEM 149.160156 1713688775.4689
MEM 149.160156 1713688775.5691
MEM 149.160156 1713688775.6693
MEM 149.160156 1713688775.7695
MEM 149.160156 1713688775.8698
MEM 149.160156 1713688775.9699
MEM 149.160156 1713688776.0701
MEM 149.160156 1713688776.1703
MEM 149.160156 1713688776.2705
MEM 149.160156 1713688776.3707
MEM 149.160156 1713688776.4710
MEM 149.160156 1713688776.5712
MEM 149.160156 1713688776.6714
MEM 149.160156 1713688776.7717
MEM 149.160156 1713688776.8719
MEM 149.160156 1713688776.9722
MEM 149.160156 1713688777.0724
MEM 149.160156 1713688777.1727
MEM 149.160156 1713688777.2729
MEM 149.160156 1713688777.3731
MEM 149.160156 1713688777.4734
MEM 149.160156 1713688777.5736
MEM 149.160156 1713688777.6738
MEM 149.160156 1713688777.7741
MEM 149.160156 1713688777.8743
MEM 149.160156 1713688777.9745
MEM 149.160156 1713688778.0747
MEM 149.160156 1713688778.1749
MEM 149.160156 1713688778.2752
MEM 149.160156 1713688778.3754
MEM 149.160156 1713688778.4756
MEM 149.160156 1713688778.5758
MEM 149.160156 1713688778.6760
MEM 149.160156 1713688778.7763
MEM 149.160156 1713688778.8765
MEM 149.160156 1713688778.9767
MEM 149.160156 1713688779.0769
MEM 149.160156 1713688779.1771
MEM 149.160156 1713688779.2773
MEM 149.160156 1713688779.3775
MEM 149.160156 1713688779.4778
MEM 149.160156 1713688779.5780
MEM 149.160156 1713688779.6782
MEM 149.160156 1713688779.7785
MEM 149.160156 1713688779.8787
MEM 149.160156 1713688779.9789
MEM 149.160156 1713688780.0792
MEM 149.160156 1713688780.1794
MEM 149.160156 1713688780.2796
MEM 149.160156 1713688780.3798
MEM 149.160156 1713688780.4800
MEM 149.160156 1713688780.5802
MEM 149.160156 1713688780.6804
MEM 149.160156 1713688780.7806
MEM 149.160156 1713688780.8809
MEM 149.160156 1713688780.9811
MEM 149.160156 1713688781.0813
MEM 149.160156 1713688781.1815
MEM 149.160156 1713688781.2817
MEM 149.160156 1713688781.3820
MEM 149.160156 1713688781.4822
MEM 149.160156 1713688781.5824
MEM 149.160156 1713688781.6826
MEM 149.160156 1713688781.7828
MEM 149.160156 1713688781.8830
MEM 149.160156 1713688781.9832
MEM 149.160156 1713688782.0835
MEM 149.160156 1713688782.1837
MEM 149.160156 1713688782.2839
MEM 149.160156 1713688782.3841
MEM 149.160156 1713688782.4843
MEM 149.160156 1713688782.5845
MEM 149.160156 1713688782.6847
MEM 149.160156 1713688782.7849
MEM 149.160156 1713688782.8851
MEM 149.160156 1713688782.9854
MEM 149.160156 1713688783.0856
MEM 149.160156 1713688783.1858
MEM 149.160156 1713688783.2860
MEM 149.160156 1713688783.3862
MEM 149.160156 1713688783.4864
MEM 149.160156 1713688783.5866
MEM 149.160156 1713688783.6869
MEM 149.160156 1713688783.7871
MEM 149.160156 1713688783.8873
MEM 149.160156 1713688783.9876
MEM 149.160156 1713688784.0878
MEM 149.160156 1713688784.1880
MEM 149.160156 1713688784.2882
MEM 149.160156 1713688784.3884
MEM 149.160156 1713688784.4887
MEM 149.160156 1713688784.5889
MEM 149.160156 1713688784.6891
MEM 149.160156 1713688784.7893
MEM 149.160156 1713688784.8895
MEM 149.160156 1713688784.9898
MEM 149.160156 1713688785.0900
MEM 149.160156 1713688785.1903
MEM 149.160156 1713688785.2905
MEM 149.160156 1713688785.3907
MEM 149.160156 1713688785.4909
MEM 149.160156 1713688785.5912
MEM 149.160156 1713688785.6914
MEM 149.160156 1713688785.7916
MEM 149.160156 1713688785.8918
MEM 149.160156 1713688785.9920
MEM 149.160156 1713688786.0922
MEM 149.160156 1713688786.1924
MEM 149.160156 1713688786.2926
MEM 149.160156 1713688786.3928
MEM 149.160156 1713688786.4931
MEM 149.160156 1713688786.5933
MEM 149.160156 1713688786.6935
MEM 149.160156 1713688786.7937
MEM 149.160156 1713688786.8939
MEM 149.160156 1713688786.9941
MEM 149.160156 1713688787.0943
MEM 149.160156 1713688787.1945
MEM 149.160156 1713688787.2947
MEM 149.160156 1713688787.3950
MEM 149.160156 1713688787.4952
MEM 149.160156 1713688787.5954
